threshold,size,time
20,12400,2
20,12500,2
20,12600,3
20,12700,3
20,12800,3
20,12900,3
20,13000,3
20,13100,3
20,13200,3
20,13300,3
20,13400,3
20,13500,3
20,13600,3
20,13700,3
20,13800,3
20,13900,3
20,14000,3
20,14100,3
20,14200,3
20,14300,3
20,14400,3
20,14500,3
20,14600,3
20,14700,3
20,14800,3
20,14900,3
20,15000,3
20,15100,3
20,15200,3
20,15300,3
20,15400,3
20,15500,3
20,15600,3
20,15700,3
20,15800,3
20,15900,3
20,16000,3
20,16100,3
20,16200,3
20,16300,3
20,16400,3
20,16500,3
20,16600,3
20,16700,3
20,16800,3
20,16900,3
20,17000,3
20,17100,3
20,17200,3
20,17300,3
20,17400,3
20,17500,3
20,17600,3
20,17700,3
20,17800,3
20,17900,3
20,18000,3
20,18100,3
20,18200,3
20,18300,3
20,18400,3
20,18500,3
20,18600,3
20,18700,3
20,18800,3
20,18900,3
20,19000,3
20,19100,3
20,19200,3
20,19300,3
20,19400,4
20,19500,4
20,19600,4
20,19700,4
20,19800,4
20,19900,4
20,20000,4
20,20100,4
20,20200,4
20,20300,4
20,20400,4
20,20500,4
20,20600,4
20,20700,4
20,20800,4
20,20900,4
20,21000,4
20,21100,5
20,21200,5
20,21300,5
20,21400,5
20,21500,5
20,21600,5
20,21700,5
20,21800,5
20,21900,5
20,22000,5
20,22100,5
20,22200,5
20,22300,5
20,22400,5
20,22500,5
20,22600,5
20,22700,5
20,22800,5
20,22900,5
20,23000,5
20,23100,5
20,23200,5
20,23300,5
20,23400,5
20,23500,5
20,23600,6
20,23700,5
20,23800,6
20,23900,5
20,24000,5
20,24100,5
20,24200,5
20,24300,5
20,24400,5
20,24500,5
20,24600,6
20,24700,6
20,24800,6
20,24900,6
20,25000,6
20,25100,6
20,25200,6
20,25300,6
20,25400,6
20,25500,6
20,25600,6
20,25700,6
20,25800,6
20,25900,6
20,26000,6
20,26100,6
20,26200,6
20,26300,6
20,26400,6
20,26500,6
20,26600,6
20,26700,6
20,26800,6
20,26900,6
20,27000,6
20,27100,6
20,27200,6
20,27300,6
20,27400,6
20,27500,6
20,27600,6
20,27700,6
20,27800,6
20,27900,6
20,28000,6
20,28100,6
20,28200,6
20,28300,6
20,28400,6
20,28500,6
20,28600,6
20,28700,6
20,28800,6
20,28900,6
20,29000,6
20,29100,6
20,29200,6
20,29300,6
20,29400,6
20,29500,6
20,29600,6
20,29700,6
20,29800,6
20,29900,7
20,30000,7
20,30100,6
20,30200,6
20,30300,7
20,30400,7
20,30500,7
20,30600,7
20,30700,7
20,30800,7
20,30900,7
20,31000,7
20,31100,7
20,31200,7
20,31300,7
20,31400,7
20,31500,7
20,31600,7
20,31700,7
20,31800,7
20,31900,7
20,32000,7
20,32100,7
20,32200,7
20,32300,7
20,32400,7
20,32500,7
20,32600,7
20,32700,7
20,32800,7
20,32900,7
20,33000,7
20,33100,7
20,33200,7
20,33300,7
20,33400,7
20,33500,7
20,33600,7
20,33700,7
20,33800,7
20,33900,7
20,34000,7
20,34100,7
20,34200,7
20,34300,7
20,34400,7
20,34500,7
20,34600,7
20,34700,7
20,34800,7
20,34900,7
20,35000,7
20,35100,7
20,35200,7
20,35300,7
20,35400,7
20,35500,7
20,35600,7
20,35700,7
20,35800,7
20,35900,7
20,36000,7
20,36100,7
20,36200,7
20,36300,7
20,36400,8
20,36500,8
20,36600,8
20,36700,8
20,36800,8
20,36900,8
20,37000,8
20,37100,8
20,37200,8
20,37300,8
20,37400,8
20,37500,8
20,37600,8
20,37700,8
20,37800,8
20,37900,8
20,38000,8
20,38100,8
20,38200,8
20,38300,8
20,38400,8
20,38500,8
20,38600,8
20,38700,8
20,38800,8
20,38900,8
20,39000,8
20,39100,8
20,39200,8
20,39300,8
20,39400,8
20,39500,8
20,39600,8
20,39700,8
20,39800,8
20,39900,8
20,40000,8
20,40100,8
20,40200,8
20,40300,8
20,40400,8
20,40500,8
20,40600,8
20,40700,8
20,40800,8
20,40900,8
20,41000,9
20,41100,9
20,41200,9
20,41300,9
20,41400,9
20,41500,9
20,41600,9
20,41700,10
20,41800,10
20,41900,11
20,42000,10
20,42100,10
20,42200,10
20,42300,10
20,42400,10
20,42500,11
20,42600,11
20,42700,11
20,42800,11
20,42900,11
20,43000,11
20,43100,11
20,43200,11
20,43300,11
20,43400,11
20,43500,11
20,43600,11
20,43700,11
20,43800,12
20,43900,12
20,44000,12
20,44100,12
20,44200,12
20,44300,12
20,44400,12
20,44500,12
20,44600,11
20,44700,11
20,44800,11
20,44900,12
20,45000,20
20,45100,12
20,45200,12
20,45300,12
20,45400,12
20,45500,12
20,45600,12
20,45700,12
20,45800,12
20,45900,12
20,46000,12
20,46100,12
20,46200,12
20,46300,12
20,46400,12
20,46500,12
20,46600,12
20,46700,12
20,46800,12
20,46900,12
20,47000,12
20,47100,12
20,47200,12
20,47300,12
20,47400,12
20,47500,12
20,47600,12
20,47700,12
20,47800,12
20,47900,12
20,48000,12
20,48100,12
20,48200,12
20,48300,12
20,48400,12
20,48500,12
20,48600,12
20,48700,12
20,48800,12
20,48900,12
20,49000,12
20,49100,12
20,49200,12
20,49300,12
20,49400,12
20,49500,12
20,49600,12
20,49700,12
20,49800,12
20,49900,12
20,50000,12
20,50100,12
20,50200,12
20,50300,12
20,50400,12
20,50500,12
20,50600,12
20,50700,12
20,50800,12
20,50900,13
20,51000,13
20,51100,13
20,51200,13
20,51300,13
20,51400,13
20,51500,13
20,51600,13
20,51700,13
20,51800,13
20,51900,13
20,52000,13
20,52100,13
20,52200,13
20,52300,13
20,52400,13
20,52500,13
20,52600,13
20,52700,13
20,52800,13
20,52900,13
20,53000,13
20,53100,13
20,53200,13
20,53300,13
20,53400,13
20,53500,13
20,53600,13
20,53700,13
20,53800,13
20,53900,13
20,54000,13
20,54100,13
20,54200,13
20,54300,13
20,54400,13
20,54500,13
20,54600,13
20,54700,13
20,54800,13
20,54900,13
20,55000,13
20,55100,13
20,55200,13
20,55300,13
20,55400,13
20,55500,13
20,55600,13
20,55700,13
20,55800,13
20,55900,13
20,56000,13
20,56100,13
20,56200,14
20,56300,13
20,56400,14
20,56500,14
20,56600,14
20,56700,14
20,56800,13
20,56900,14
20,57000,14
20,57100,14
20,57200,14
20,57300,14
20,57400,14
20,57500,14
20,57600,14
20,57700,14
20,57800,14
20,57900,14
20,58000,14
20,58100,14
20,58200,14
20,58300,14
20,58400,14
20,58500,14
20,58600,14
20,58700,14
20,58800,14
20,58900,14
20,59000,14
20,59100,14
20,59200,14
20,59300,14
20,59400,14
20,59500,14
20,59600,14
20,59700,14
20,59800,14
20,59900,14
20,60000,14
20,60100,14
20,60200,14
20,60300,15
20,60400,15
20,60500,15
20,60600,14
20,60700,15
20,60800,14
20,60900,15
20,61000,16
20,61100,15
20,61200,15
20,61300,15
20,61400,15
20,61500,15
20,61600,15
20,61700,15
20,61800,14
20,61900,15
20,62000,15
20,62100,16
20,62200,15
20,62300,15
20,62400,15
20,62500,15
20,62600,15
20,62700,15
20,62800,15
20,62900,15
20,63000,15
20,63100,15
20,63200,15
20,63300,16
20,63400,15
20,63500,15
20,63600,15
20,63700,15
20,63800,15
20,63900,15
20,64000,15
20,64100,16
20,64200,16
20,64300,15
20,64400,15
20,64500,15
20,64600,15
20,64700,15
20,64800,15
20,64900,16
20,65000,16
20,65100,15
20,65200,15
20,65300,15
20,65400,15
20,65500,17
20,65600,15
20,65700,15
20,65800,15
20,65900,15
20,66000,15
20,66100,16
20,66200,15
20,66300,15
20,66400,15
20,66500,16
20,66600,16
20,66700,16
20,66800,16
20,66900,16
20,67000,16
20,67100,16
20,67200,15
20,67300,16
20,67400,16
20,67500,16
20,67600,16
20,67700,16
20,67800,16
20,67900,16
20,68000,16
20,68100,16
20,68200,16
20,68300,16
20,68400,16
20,68500,16
20,68600,16
20,68700,16
20,68800,16
20,68900,16
20,69000,17
20,69100,16
20,69200,16
20,69300,16
20,69400,16
20,69500,16
20,69600,16
20,69700,16
20,69800,16
20,69900,16
20,70000,16
20,70100,17
20,70200,16
20,70300,16
20,70400,16
20,70500,16
20,70600,16
20,70700,16
20,70800,16
20,70900,16
20,71000,16
20,71100,16
20,71200,16
20,71300,16
20,71400,16
20,71500,16
20,71600,16
20,71700,16
20,71800,16
20,71900,17
20,72000,17
20,72100,17
20,72200,17
20,72300,17
20,72400,17
20,72500,16
20,72600,16
20,72700,16
20,72800,17
20,72900,16
20,73000,17
20,73100,17
20,73200,17
20,73300,17
20,73400,17
20,73500,17
20,73600,18
20,73700,17
20,73800,17
20,73900,17
20,74000,17
20,74100,17
20,74200,17
20,74300,17
20,74400,17
20,74500,17
20,74600,18
20,74700,17
20,74800,17
20,74900,17
20,75000,18
20,75100,17
20,75200,17
20,75300,17
20,75400,17
20,75500,17
20,75600,17
20,75700,18
20,75800,17
20,75900,17
20,76000,17
20,76100,17
20,76200,17
20,76300,17
20,76400,17
20,76500,17
20,76600,17
20,76700,17
20,76800,18
20,76900,18
20,77000,17
20,77100,18
20,77200,19
20,77300,18
20,77400,18
20,77500,18
20,77600,18
20,77700,18
20,77800,17
20,77900,18
20,78000,18
20,78100,18
20,78200,18
20,78300,18
20,78400,18
20,78500,18
20,78600,17
20,78700,18
20,78800,17
20,78900,18
20,79000,18
20,79100,19
20,79200,18
20,79300,18
20,79400,19
20,79500,19
20,79600,20
20,79700,21
20,79800,19
20,79900,19
20,80000,19
20,80100,20
20,80200,20
20,80300,19
20,80400,19
20,80500,19
20,80600,22
20,80700,28
20,80800,20
20,80900,19
20,81000,19
20,81100,19
20,81200,19
20,81300,19
20,81400,20
20,81500,18
20,81600,18
20,81700,18
20,81800,18
20,81900,18
20,82000,18
20,82100,19
20,82200,19
20,82300,19
20,82400,19
20,82500,19
20,82600,19
20,82700,20
20,82800,19
20,82900,20
20,83000,20
20,83100,20
20,83200,20
20,83300,21
20,83400,21
20,83500,21
20,83600,21
20,83700,21
20,83800,21
20,83900,21
20,84000,21
20,84100,21
20,84200,22
20,84300,22
20,84400,22
20,84500,22
20,84600,22
20,84700,22
20,84800,22
20,84900,23
20,85000,23
20,85100,23
20,85200,23
20,85300,23
20,85400,23
20,85500,23
20,85600,23
20,85700,23
20,85800,24
20,85900,24
20,86000,24
20,86100,24
20,86200,24
20,86300,24
20,86400,24
20,86500,24
20,86600,24
20,86700,24
20,86800,24
20,86900,25
20,87000,25
20,87100,24
20,87200,24
20,87300,24
20,87400,24
20,87500,24
20,87600,24
20,87700,24
20,87800,25
20,87900,24
20,88000,25
20,88100,25
20,88200,25
20,88300,24
20,88400,24
20,88500,24
20,88600,24
20,88700,24
20,88800,24
20,88900,24
20,89000,24
20,89100,24
20,89200,24
20,89300,24
20,89400,24
20,89500,24
20,89600,24
20,89700,24
20,89800,25
20,89900,24
20,90000,24
20,90100,24
20,90200,25
20,90300,24
20,90400,24
20,90500,25
20,90600,25
20,90700,25
20,90800,25
20,90900,25
20,91000,29
20,91100,25
20,91200,25
20,91300,25
20,91400,25
20,91500,25
20,91600,25
20,91700,26
20,91800,25
20,91900,25
20,92000,25
20,92100,26
20,92200,25
20,92300,25
20,92400,25
20,92500,25
20,92600,25
20,92700,25
20,92800,27
20,92900,26
20,93000,26
20,93100,25
20,93200,25
20,93300,26
20,93400,26
20,93500,26
20,93600,26
20,93700,26
20,93800,27
20,93900,29
20,94000,27
20,94100,26
20,94200,26
20,94300,26
20,94400,25
20,94500,26
20,94600,26
20,94700,26
20,94800,26
20,94900,26
20,95000,26
20,95100,26
20,95200,26
20,95300,25
20,95400,26
20,95500,26
20,95600,26
20,95700,26
20,95800,26
20,95900,26
20,96000,26
20,96100,27
20,96200,27
20,96300,26
20,96400,26
20,96500,26
20,96600,26
20,96700,26
20,96800,27
20,96900,26
20,97000,26
20,97100,27
20,97200,27
20,97300,27
20,97400,26
20,97500,26
20,97600,26
20,97700,26
20,97800,26
20,97900,26
20,98000,26
20,98100,27
20,98200,27
20,98300,27
20,98400,27
20,98500,26
20,98600,26
20,98700,26
20,98800,26
20,98900,26
20,99000,26
20,99100,26
20,99200,26
20,99300,27
20,99400,27
20,99500,27
20,99600,27
20,99700,26
20,99800,26
20,99900,26
20,100000,26
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
20,0,0
50,10000,1
50,10100,1
50,10200,1
50,10300,1
50,10400,1
50,10500,1
50,10600,1
50,10700,1
50,10800,1
50,10900,1
50,11000,1
50,11100,2
50,11200,1
50,11300,1
50,11400,1
50,11500,1
50,11600,1
50,11700,1
50,11800,1
50,11900,1
50,12000,1
50,12100,1
50,12200,1
50,12300,1
50,12400,1
50,12500,1
50,12600,1
50,12700,1
50,12800,1
50,12900,2
50,13000,2
50,13100,2
50,13200,2
50,13300,2
50,13400,2
50,13500,2
50,13600,2
50,13700,2
50,13800,2
50,13900,2
50,14000,2
50,14100,2
50,14200,2
50,14300,2
50,14400,2
50,14500,2
50,14600,2
50,14700,2
50,14800,2
50,14900,2
50,15000,2
50,15100,2
50,15200,2
50,15300,2
50,15400,2
50,15500,2
50,15600,2
50,15700,2
50,15800,2
50,15900,2
50,16000,2
50,16100,2
50,16200,2
50,16300,2
50,16400,3
50,16500,3
50,16600,2
50,16700,3
50,16800,2
50,16900,2
50,17000,3
50,17100,2
50,17200,2
50,17300,2
50,17400,2
50,17500,2
50,17600,3
50,17700,3
50,17800,3
50,17900,3
50,18000,3
50,18100,3
50,18200,3
50,18300,3
50,18400,3
50,18500,3
50,18600,3
50,18700,3
50,18800,3
50,18900,3
50,19000,3
50,19100,3
50,19200,3
50,19300,3
50,19400,3
50,19500,3
50,19600,3
50,19700,3
50,19800,3
50,19900,3
50,20000,3
50,20100,3
50,20200,3
50,20300,3
50,20400,3
50,20500,3
50,20600,3
50,20700,3
50,20800,3
50,20900,3
50,21000,3
50,21100,3
50,21200,3
50,21300,3
50,21400,3
50,21500,3
50,21600,3
50,21700,3
50,21800,3
50,21900,3
50,22000,3
50,22100,3
50,22200,3
50,22300,3
50,22400,3
50,22500,3
50,22600,3
50,22700,3
50,22800,3
50,22900,3
50,23000,3
50,23100,3
50,23200,3
50,23300,3
50,23400,3
50,23500,3
50,23600,3
50,23700,3
50,23800,3
50,23900,3
50,24000,4
50,24100,4
50,24200,4
50,24300,4
50,24400,4
50,24500,4
50,24600,4
50,24700,4
50,24800,4
50,24900,4
50,25000,4
50,25100,4
50,25200,4
50,25300,4
50,25400,4
50,25500,4
50,25600,4
50,25700,4
50,25800,4
50,25900,4
50,26000,4
50,26100,5
50,26200,5
50,26300,5
50,26400,5
50,26500,5
50,26600,5
50,26700,5
50,26800,5
50,26900,5
50,27000,5
50,27100,5
50,27200,5
50,27300,5
50,27400,5
50,27500,5
50,27600,5
50,27700,5
50,27800,5
50,27900,5
50,28000,5
50,28100,5
50,28200,5
50,28300,5
50,28400,5
50,28500,5
50,28600,5
50,28700,5
50,28800,5
50,28900,5
50,29000,5
50,29100,5
50,29200,5
50,29300,5
50,29400,5
50,29500,5
50,29600,5
50,29700,5
50,29800,5
50,29900,5
50,30000,5
50,30100,5
50,30200,5
50,30300,5
50,30400,5
50,30500,5
50,30600,5
50,30700,5
50,30800,5
50,30900,5
50,31000,5
50,31100,5
50,31200,5
50,31300,5
50,31400,5
50,31500,5
50,31600,5
50,31700,5
50,31800,5
50,31900,5
50,32000,5
50,32100,5
50,32200,5
50,32300,6
50,32400,5
50,32500,6
50,32600,6
50,32700,6
50,32800,6
50,32900,6
50,33000,6
50,33100,6
50,33200,6
50,33300,6
50,33400,6
50,33500,6
50,33600,6
50,33700,6
50,33800,6
50,33900,6
50,34000,6
50,34100,6
50,34200,6
50,34300,6
50,34400,6
50,34500,6
50,34600,6
50,34700,6
50,34800,6
50,34900,6
50,35000,6
50,35100,6
50,35200,6
50,35300,6
50,35400,6
50,35500,6
50,35600,6
50,35700,6
50,35800,6
50,35900,6
50,36000,6
50,36100,6
50,36200,6
50,36300,6
50,36400,6
50,36500,6
50,36600,6
50,36700,6
50,36800,6
50,36900,6
50,37000,6
50,37100,6
50,37200,6
50,37300,6
50,37400,6
50,37500,6
50,37600,6
50,37700,6
50,37800,6
50,37900,6
50,38000,6
50,38100,6
50,38200,6
50,38300,6
50,38400,6
50,38500,6
50,38600,7
50,38700,6
50,38800,7
50,38900,7
50,39000,7
50,39100,7
50,39200,7
50,39300,7
50,39400,7
50,39500,7
50,39600,7
50,39700,7
50,39800,7
50,39900,7
50,40000,7
50,40100,7
50,40200,7
50,40300,7
50,40400,7
50,40500,7
50,40600,7
50,40700,7
50,40800,7
50,40900,7
50,41000,7
50,41100,7
50,41200,7
50,41300,7
50,41400,7
50,41500,7
50,41600,7
50,41700,8
50,41800,7
50,41900,7
50,42000,7
50,42100,7
50,42200,7
50,42300,7
50,42400,7
50,42500,7
50,42600,7
50,42700,7
50,42800,7
50,42900,7
50,43000,7
50,43100,7
50,43200,7
50,43300,7
50,43400,7
50,43500,7
50,43600,7
50,43700,7
50,43800,7
50,43900,7
50,44000,7
50,44100,7
50,44200,7
50,44300,7
50,44400,7
50,44500,7
50,44600,7
50,44700,8
50,44800,7
50,44900,8
50,45000,7
50,45100,7
50,45200,7
50,45300,7
50,45400,7
50,45500,7
50,45600,8
50,45700,7
50,45800,7
50,45900,8
50,46000,8
50,46100,8
50,46200,8
50,46300,8
50,46400,8
50,46500,8
50,46600,8
50,46700,8
50,46800,8
50,46900,8
50,47000,8
50,47100,8
50,47200,8
50,47300,8
50,47400,8
50,47500,8
50,47600,8
50,47700,8
50,47800,8
50,47900,8
50,48000,8
50,48100,8
50,48200,8
50,48300,8
50,48400,8
50,48500,8
50,48600,8
50,48700,8
50,48800,9
50,48900,8
50,49000,8
50,49100,8
50,49200,8
50,49300,8
50,49400,8
50,49500,8
50,49600,8
50,49700,8
50,49800,8
50,49900,8
50,50000,8
50,50100,8
50,50200,8
50,50300,8
50,50400,8
50,50500,8
50,50600,8
50,50700,8
50,50800,8
50,50900,8
50,51000,8
50,51100,8
50,51200,9
50,51300,9
50,51400,9
50,51500,9
50,51600,9
50,51700,9
50,51800,10
50,51900,10
50,52000,10
50,52100,10
50,52200,10
50,52300,10
50,52400,10
50,52500,10
50,52600,10
50,52700,11
50,52800,11
50,52900,10
50,53000,10
50,53100,10
50,53200,10
50,53300,11
50,53400,11
50,53500,11
50,53600,11
50,53700,10
50,53800,11
50,53900,11
50,54000,11
50,54100,11
50,54200,11
50,54300,11
50,54400,11
50,54500,11
50,54600,11
50,54700,11
50,54800,11
50,54900,11
50,55000,11
50,55100,11
50,55200,11
50,55300,11
50,55400,11
50,55500,11
50,55600,11
50,55700,11
50,55800,11
50,55900,11
50,56000,11
50,56100,11
50,56200,11
50,56300,11
50,56400,11
50,56500,11
50,56600,11
50,56700,12
50,56800,11
50,56900,11
50,57000,11
50,57100,11
50,57200,11
50,57300,11
50,57400,11
50,57500,11
50,57600,11
50,57700,11
50,57800,11
50,57900,11
50,58000,11
50,58100,11
50,58200,11
50,58300,11
50,58400,11
50,58500,11
50,58600,11
50,58700,11
50,58800,11
50,58900,11
50,59000,11
50,59100,12
50,59200,12
50,59300,12
50,59400,11
50,59500,12
50,59600,12
50,59700,12
50,59800,12
50,59900,12
50,60000,11
50,60100,11
50,60200,11
50,60300,11
50,60400,11
50,60500,11
50,60600,12
50,60700,12
50,60800,12
50,60900,12
50,61000,12
50,61100,12
50,61200,12
50,61300,12
50,61400,12
50,61500,12
50,61600,12
50,61700,12
50,61800,12
50,61900,12
50,62000,12
50,62100,12
50,62200,12
50,62300,12
50,62400,12
50,62500,12
50,62600,12
50,62700,12
50,62800,12
50,62900,12
50,63000,12
50,63100,12
50,63200,12
50,63300,12
50,63400,12
50,63500,12
50,63600,12
50,63700,12
50,63800,12
50,63900,13
50,64000,13
50,64100,13
50,64200,12
50,64300,12
50,64400,12
50,64500,12
50,64600,12
50,64700,13
50,64800,13
50,64900,12
50,65000,12
50,65100,12
50,65200,12
50,65300,13
50,65400,13
50,65500,13
50,65600,13
50,65700,13
50,65800,13
50,65900,13
50,66000,13
50,66100,13
50,66200,13
50,66300,13
50,66400,15
50,66500,13
50,66600,13
50,66700,13
50,66800,13
50,66900,13
50,67000,13
50,67100,13
50,67200,13
50,67300,13
50,67400,14
50,67500,13
50,67600,13
50,67700,13
50,67800,13
50,67900,13
50,68000,13
50,68100,13
50,68200,13
50,68300,13
50,68400,13
50,68500,14
50,68600,13
50,68700,13
50,68800,13
50,68900,13
50,69000,13
50,69100,13
50,69200,13
50,69300,13
50,69400,13
50,69500,13
50,69600,13
50,69700,13
50,69800,13
50,69900,13
50,70000,13
50,70100,13
50,70200,13
50,70300,14
50,70400,13
50,70500,13
50,70600,13
50,70700,13
50,70800,13
50,70900,14
50,71000,13
50,71100,13
50,71200,13
50,71300,14
50,71400,13
50,71500,13
50,71600,13
50,71700,13
50,71800,14
50,71900,14
50,72000,14
50,72100,14
50,72200,14
50,72300,14
50,72400,14
50,72500,14
50,72600,14
50,72700,14
50,72800,14
50,72900,14
50,73000,14
50,73100,14
50,73200,14
50,73300,14
50,73400,14
50,73500,14
50,73600,14
50,73700,14
50,73800,14
50,73900,14
50,74000,14
50,74100,14
50,74200,14
50,74300,14
50,74400,14
50,74500,14
50,74600,14
50,74700,14
50,74800,14
50,74900,14
50,75000,15
50,75100,15
50,75200,14
50,75300,14
50,75400,15
50,75500,14
50,75600,14
50,75700,15
50,75800,14
50,75900,14
50,76000,14
50,76100,14
50,76200,14
50,76300,15
50,76400,15
50,76500,14
50,76600,14
50,76700,14
50,76800,14
50,76900,15
50,77000,15
50,77100,15
50,77200,15
50,77300,15
50,77400,15
50,77500,15
50,77600,15
50,77700,14
50,77800,14
50,77900,14
50,78000,14
50,78100,15
50,78200,15
50,78300,15
50,78400,15
50,78500,15
50,78600,15
50,78700,15
50,78800,15
50,78900,15
50,79000,15
50,79100,15
50,79200,15
50,79300,15
50,79400,15
50,79500,15
50,79600,15
50,79700,15
50,79800,15
50,79900,15
50,80000,15
50,80100,15
50,80200,15
50,80300,15
50,80400,15
50,80500,15
50,80600,15
50,80700,15
50,80800,15
50,80900,15
50,81000,15
50,81100,15
50,81200,15
50,81300,15
50,81400,15
50,81500,15
50,81600,15
50,81700,15
50,81800,15
50,81900,16
50,82000,15
50,82100,15
50,82200,15
50,82300,15
50,82400,15
50,82500,15
50,82600,15
50,82700,15
50,82800,15
50,82900,15
50,83000,15
50,83100,15
50,83200,15
50,83300,15
50,83400,15
50,83500,15
50,83600,15
50,83700,15
50,83800,15
50,83900,15
50,84000,15
50,84100,15
50,84200,15
50,84300,15
50,84400,16
50,84500,18
50,84600,17
50,84700,18
50,84800,17
50,84900,16
50,85000,16
50,85100,16
50,85200,16
50,85300,16
50,85400,16
50,85500,16
50,85600,16
50,85700,16
50,85800,16
50,85900,16
50,86000,16
50,86100,16
50,86200,16
50,86300,16
50,86400,16
50,86500,16
50,86600,16
50,86700,16
50,86800,16
50,86900,16
50,87000,16
50,87100,16
50,87200,17
50,87300,17
50,87400,16
50,87500,16
50,87600,16
50,87700,16
50,87800,16
50,87900,16
50,88000,16
50,88100,16
50,88200,16
50,88300,16
50,88400,16
50,88500,17
50,88600,17
50,88700,16
50,88800,16
50,88900,17
50,89000,16
50,89100,17
50,89200,16
50,89300,17
50,89400,16
50,89500,16
50,89600,16
50,89700,17
50,89800,17
50,89900,17
50,90000,17
50,90100,17
50,90200,17
50,90300,17
50,90400,17
50,90500,17
50,90600,17
50,90700,17
50,90800,17
50,90900,17
50,91000,17
50,91100,17
50,91200,17
50,91300,17
50,91400,17
50,91500,17
50,91600,17
50,91700,17
50,91800,17
50,91900,17
50,92000,17
50,92100,17
50,92200,17
50,92300,17
50,92400,17
50,92500,17
50,92600,17
50,92700,17
50,92800,17
50,92900,17
50,93000,17
50,93100,17
50,93200,17
50,93300,17
50,93400,18
50,93500,18
50,93600,18
50,93700,18
50,93800,17
50,93900,17
50,94000,17
50,94100,17
50,94200,17
50,94300,17
50,94400,17
50,94500,17
50,94600,17
50,94700,17
50,94800,17
50,94900,17
50,95000,18
50,95100,17
50,95200,18
50,95300,17
50,95400,18
50,95500,18
50,95600,18
50,95700,18
50,95800,18
50,95900,18
50,96000,18
50,96100,18
50,96200,18
50,96300,19
50,96400,18
50,96500,18
50,96600,18
50,96700,18
50,96800,18
50,96900,18
50,97000,20
50,97100,19
50,97200,19
50,97300,19
50,97400,18
50,97500,18
50,97600,18
50,97700,18
50,97800,18
50,97900,18
50,98000,18
50,98100,18
50,98200,18
50,98300,18
50,98400,18
50,98500,18
50,98600,18
50,98700,18
50,98800,18
50,98900,19
50,99000,19
50,99100,18
50,99200,18
50,99300,18
50,99400,18
50,99500,19
50,99600,19
50,99700,19
50,99800,19
50,99900,19
50,100000,18
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
100,10000,1
100,10100,1
100,10200,1
100,10300,1
100,10400,1
100,10500,1
100,10600,1
100,10700,1
100,10800,1
100,10900,1
100,11000,1
100,11100,1
100,11200,1
100,11300,1
100,11400,1
100,11500,1
100,11600,1
100,11700,1
100,11800,1
100,11900,1
100,12000,1
100,12100,1
100,12200,1
100,12300,1
100,12400,1
100,12500,1
100,12600,1
100,12700,1
100,12800,1
100,12900,1
100,13000,1
100,13100,2
100,13200,2
100,13300,2
100,13400,2
100,13500,2
100,13600,2
100,13700,2
100,13800,2
100,13900,2
100,14000,2
100,14100,2
100,14200,2
100,14300,2
100,14400,2
100,14500,2
100,14600,2
100,14700,2
100,14800,2
100,14900,2
100,15000,2
